95,96
79,80
63,64
47,48
31,32
94,95
62,63
30,31
93,94
77,78
61,62
45,46
29,30
92,93
28,29
91,92
75,76
59,60
43,44
27,28
90,91
58,59
26,27
89,90
73,74
57,58
41,42
25,26
88,89
24,25
87,88
55,56
23,24
86,87
70,71
54,55
38,39
22,23
85,86
69,70
37,38
21,22
84,85
52,53
20,21
83,84
51,52
19,20
82,83
66,67
50,51
34,35
18,19
